art_set_id	level	age	portrait	season	uniform	card	info	sea_uniform	navy_uniform	land_animation	sea_animation	navy_animation	id	religion	land_animation_vfx_filter	sea_animation_vfx_filter	new_field	new_field	new_field	voiceover	composite_scene
troy_warlord_ionian_hero_2	0	0		none	troy_warlord_ionian_hero_2	troy_warlord_ionian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1563797025		0	0				vo_actor_group_genhero20s_03	
troy_archer_maeonian_hero_4_chariot_2	0	0		none	troy_archer_maeonian_hero_4	troy_archer_maeonian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1567969680		0	0				vo_actor_group_genhero50s_01	composite_scene\porthole\troy_archer_maeonian_hero_4_chariot_1.csc
troy_defender_pelasgian_hero_chariot_1	0	0		none	troy_defender_pelasgian_hero	troy_defender_pelasgian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1574877710		0	0				vo_actor_group_genhero30s_02	composite_scene\porthole\troy_defender_pelasgian_hero_chariot_1.csc
troy_fighter_deiphobos_chariot_1	0	0		none	troy_fighter_deiphobos	troy_fighter_deiphobos		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1576018846		0	0				vo_actor_group_genhero30s_02	composite_scene\porthole\troy_fighter_deiphobos_chariot_1.csc
troy_defender_lelegan_hero_2_chariot_1	0	0		none	troy_defender_lelegan_hero_2	troy_defender_lelegan_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1577243455		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_defender_lelegan_hero_2_chariot_1.csc
troy_defender_ionian_hero_3_chariot_4	0	0		none	troy_defender_ionian_hero_3	troy_defender_ionian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1577722607		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_defender_ionian_hero_3_chariot_2.csc
troy_warlord_aeolian_hero_4_chariot_1	0	0		none	troy_warlord_aeolian_hero_4	troy_warlord_aeolian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1583043694		0	0				vo_actor_group_genhero50s_02	composite_scene\porthole\troy_warlord_aeolian_hero_4_chariot_1.csc
troy_warlord_mynes_chariot_1	0	0		none	troy_warlord_mynes	troy_warlord_mynes		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1587764636		0	0				vo_actor_group_genhero30s_03	composite_scene\porthole\troy_warlord_mynes_chariot_1.csc
troy_archer_thracian_hero_3_chariot_1	0	0		none	troy_archer_thracian_hero_3	troy_archer_thracian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	158817326		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_archer_thracian_hero_3_chariot_1.csc
troy_archer_maeonian_hero_3	0	0		none	troy_archer_maeonian_hero_3	troy_archer_maeonian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1590125100		0	0				vo_actor_group_genhero20s_03	
troy_fighter_maeonian_hero_chariot_3	0	0		none	troy_fighter_maeonian_hero	troy_fighter_maeonian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1597196676		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_fighter_maeonian_hero_chariot_3.csc
troy_archer_aegisthus_chariot_3	0	0		none	troy_archer_aegisthus	troy_archer_aegisthus		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_odyss_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1597350311		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_archer_aegisthus_chariot_1.csc
troy_defender_chariot_5	0	0		none	troy_defender	troy_defender_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1599143537		0	0				vo_actor_group_genhero30s_03	
troy_warlord_lelegan_hero_3_chariot_1	0	0		none	troy_warlord_lelegan_hero_3	troy_warlord_lelegan_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1603580749		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_warlord_lelegan_hero_3_chariot_1.csc
troy_defender_aeolian_hero_chariot_4	0	0		none	troy_defender_aeolian_hero	troy_defender_aeolian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1604984322		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_defender_aeolian_hero_chariot_2.csc
troy_archer_lelegan_hero_2	0	0		none	troy_archer_lelegan_hero_2	troy_archer_lelegan_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1606591510		0	0				vo_actor_group_genhero20s_02	
troy_defender_maeonian_hero_chariot_2	0	0		none	troy_defender_maeonian_hero	troy_defender_maeonian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1607412655		0	0				vo_actor_group_genhero30s_03	composite_scene\porthole\troy_defender_maeonian_hero_chariot_2.csc
troy_hippolyta_chariot_2	0	0		none									1607637932		0	0				vo_actor_group_hero_hippolyta	
troy_warlord_lelegan_hero_2_chariot_2	0	0		none	troy_warlord_lelegan_hero_2	troy_warlord_lelegan_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1609996879		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_warlord_lelegan_hero_2_chariot_1.csc
troy_archer_maeonian_hero_2_chariot_2	0	0		none	troy_archer_maeonian_hero_2	troy_archer_maeonian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1611245729		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_archer_maeonian_hero_2_chariot_1.csc
troy_warlord_aeolian_hero_chariot_1	0	0		none	troy_warlord_aeolian_hero	troy_warlord_aeolian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1611371603		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_warlord_aeolian_hero_chariot_1.csc
troy_defender_maeonian_hero_chariot_5	0	0		none	troy_defender_maeonian_hero	troy_defender_maeonian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1615945488		0	0				vo_actor_group_genhero30s_03	
troy_archer_maeonian_hero_4_chariot_1	0	0		none	troy_archer_maeonian_hero_4	troy_archer_maeonian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	161892235		0	0				vo_actor_group_genhero50s_01	composite_scene\porthole\troy_archer_maeonian_hero_4_chariot_1.csc
troy_archer_pelasgian_hero_2_chariot_2	0	0		none	troy_archer_pelasgian_hero_2	troy_archer_pelasgian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1619380549		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_archer_pelasgian_hero_2_chariot_1.csc
troy_fighter_aeolian_hero_4_chariot_1	0	0		none	troy_fighter_aeolian_hero_4	troy_fighter_aeolian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1619681207		0	0				vo_actor_group_genhero50s_01	composite_scene\porthole\troy_fighter_aeolian_hero_4_chariot_1.csc
troy_fighter_diomedes_chariot_2	0	0		none	troy_fighter_diomedes	troy_fighter_diomedes		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	162100468		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_fighter_diomedes_chariot_1.csc
troy_warlord_dorian_hero_2_chariot_2	0	0		none	troy_warlord_dorian_hero_2	troy_warlord_dorian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1621129664		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_warlord_dorian_hero_2_chariot_1.csc
troy_defender_lelegan_hero_4	0	0		none	troy_defender_lelegan_hero_4	troy_defender_lelegan_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1621799109		0	0				vo_actor_group_genhero50s_02	
troy_dlc1_horde_amazons_warlord_3	0	0		none	troy_dlc1_warlord_3	troy_dlc1_ama_gen_warlord_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1631374148		0	0				vo_actor_amazon_genhero20s_01	
troy_defender_maeonian_hero_2	0	0		none	troy_defender_maeonian_hero_2	troy_defender_maeonian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1632355329		0	0				vo_actor_group_genhero20s_03	
troy_warlord_aeolian_hero_4	0	0		none	troy_warlord_aeolian_hero_4	troy_warlord_aeolian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1638443501		0	0				vo_actor_group_genhero50s_02	
troy_defender_thracian_hero_chariot_4	0	0		none	troy_defender_thracian_hero	troy_defender_thracian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1639695467		0	0				vo_actor_group_genhero30s_03	composite_scene\porthole\troy_defender_thracian_hero_chariot_2.csc
troy_fighter_dorian_hero_3_chariot_1	0	0		none	troy_fighter_dorian_hero_3	troy_fighter_dorian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1641422824		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_fighter_dorian_hero_3_chariot_1.csc
troy_archer_thracian_hero_2_chariot_3	0	0		none	troy_archer_thracian_hero_2	troy_archer_thracian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1645284232		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_archer_thracian_hero_2_chariot_1.csc
troy_defender_thracian_hero_4_chariot_3	0	0		none	troy_defender_thracian_hero_4	troy_defender_thracian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1645966475		0	0				vo_actor_group_genhero50s_02	composite_scene\porthole\troy_defender_thracian_hero_4_chariot_3.csc
troy_defender_orestes	0	0		none	troy_defender_orestes	troy_defender_orestes		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1647164952		0	0				vo_actor_group_genhero20s_03	
troy_archer_dorian_hero_3_chariot_2	0	0		none	troy_archer_dorian_hero_3	troy_archer_dorian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1647303304		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_archer_dorian_hero_3_chariot_1.csc
troy_fighter_patroclus_chariot_1	0	0		none	troy_fighter_patroclus	troy_fighter_patroclus		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1649172106		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_fighter_patroclus_chariot_1.csc
troy_archer_thracian_hero_chariot_1	0	0		none	troy_archer_thracian_hero	troy_archer_thracian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1654731680		0	0				vo_actor_group_genhero30s_02	composite_scene\porthole\troy_archer_thracian_hero_chariot_1.csc
troy_warlord_alcinous_chariot_3	0	0		none	troy_warlord_alcinous	troy_warlord_alcinous		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1656365391		0	0				vo_actor_group_genhero50s_02	composite_scene\porthole\troy_warlord_alcinous_chariot_3.csc
troy_fighter_lelegan_hero_4_chariot_5	0	0		none	troy_fighter_lelegan_hero_4	troy_fighter_lelegan_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1659165607		0	0				vo_actor_group_genhero50s_01	
troy_archer_thracian_hero_2	0	0		none	troy_archer_thracian_hero_2	troy_archer_thracian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1660431184		0	0				vo_actor_group_genhero20s_02	
troy_warlord_telephos_chariot_3	0	0		none	troy_warlord_telephos	troy_warlord_telephos		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1660567070		0	0				vo_actor_group_genhero50s_01	composite_scene\porthole\troy_warlord_telephos_chariot_3.csc
troy_fighter_patroclus	0	0		none	troy_fighter_patroclus	troy_fighter_patroclus		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1669562698		0	0				vo_actor_group_genhero20s_02	
troy_archer_ionian_hero_chariot_1	0	0		none	troy_archer_ionian_hero	troy_archer_ionian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1673251750		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_archer_ionian_hero_chariot_1.csc
troy_fighter_thracian_hero_chariot_3	0	0		none	troy_fighter_thracian_hero	troy_fighter_thracian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1673283112		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_fighter_thracian_hero_chariot_3.csc
troy_defender_nestor_young_chariot_4	0	0		none	troy_defender_nestor_young	troy_defender_nestor_young		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1673635650		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_defender_nestor_young_chariot_2.csc
troy_fighter_helenos_chariot_1	0	0		none	troy_fighter_helenos	troy_fighter_helenos		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	167495168		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_fighter_helenos_chariot_1.csc
troy_dlc1_horde_amazons_warlord_3_chariot_1	0	0		none	troy_dlc1_warlord_3	troy_dlc1_ama_gen_warlord_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1677750088		0	0				vo_actor_amazon_genhero20s_01	composite_scene\porthole\troy_dlc1_horde_amazons_warlord_3_chariot_1.csc
troy_fighter_hero_3	0	0		none	troy_fighter_hero_3	troy_fighter_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1679524568		0	0				vo_actor_group_genhero20s_02	
troy_agamemnon_chariot_1	0	0		none	troy_agamemnon	troy_hero_agamemnon		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_agamem_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1682310479		0	0				vo_actor_group_hero_agamemnon	composite_scene\porthole\troy_agamemnon_chariot_1.csc
troy_penthesilea_chariot_1	0	0		none	troy_penthesilea			troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_penth_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1682398958		0	0				vo_actor_group_hero_penthesilea	composite_scene\porthole\troy_penthesilea_chariot_1.csc
troy_warlord_hero_4_chariot_3	0	0		none	troy_warlord_hero_4	troy_warlord_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	168378318		0	0				vo_actor_group_genhero50s_02	composite_scene\porthole\troy_warlord_hero_4_chariot_3.csc
troy_fighter_lelegan_hero_2_chariot_2	0	0		none	troy_fighter_lelegan_hero_2	troy_fighter_lelegan_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	168648678		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_fighter_lelegan_hero_2_chariot_2.csc
troy_fighter_hero_3_chariot_3	0	0		none	troy_fighter_hero_3	troy_fighter_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1686917141		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_fighter_hero_3_chariot_3.csc
troy_warlord_maeonian_hero_2	0	0		none	troy_warlord_maeonian_hero_2	troy_warlord_maeonian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1691102585		0	0				vo_actor_group_genhero20s_03	
troy_warlord_pelasgian_hero_chariot_3	0	0		none	troy_warlord_pelasgian_hero	troy_warlord_pelasgian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1691680401		0	0				vo_actor_group_genhero30s_03	composite_scene\porthole\troy_warlord_pelasgian_hero_chariot_3.csc
troy_dlc1_horde_amazons_fighter_2_chariot_1	0	0		none	troy_dlc1_fighter_2	troy_dlc1_ama_gen_fighter_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1693437033		0	0				vo_actor_amazon_genhero20s_02	composite_scene\porthole\troy_dlc1_horde_amazons_fighter_1_chariot_3.csc
troy_defender_ionian_hero_2_chariot_3	0	0		none	troy_defender_ionian_hero_2	troy_defender_ionian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1693483601		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_defender_ionian_hero_2_chariot_3.csc
troy_archer_maeonian_hero_4_chariot_3	0	0		none	troy_archer_maeonian_hero_4	troy_archer_maeonian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1695181967		0	0				vo_actor_group_genhero50s_01	composite_scene\porthole\troy_archer_maeonian_hero_4_chariot_1.csc
troy_fighter_hero_4_chariot_3	0	0		none	troy_fighter_hero_4	troy_fighter_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1696816591		0	0				vo_actor_group_genhero50s_01	composite_scene\porthole\troy_fighter_hero_4_chariot_1.csc
troy_archer_pelasgian_hero_4_chariot_3	0	0		none	troy_archer_pelasgian_hero_4	troy_archer_pelasgian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	170101694		0	0				vo_actor_group_genhero50s_02	composite_scene\porthole\troy_archer_pelasgian_hero_4_chariot_1.csc
