effect	icon	priority	icon_negative	category	is_positive_value_good
troy_effect_technology_melee_defence_spearmen	fx_icon_melee.png	100	fx_icon_melee.png	campaign	true
troy_effect_technology_melee_defence_swords_axes_clubs	fx_icon_melee.png	100	fx_icon_melee.png	campaign	true
troy_effect_technology_public_order_from_technology	fx_icon_happiness.png	100	fx_icon_happiness.png	campaign	true
troy_effect_technology_recruitment_cost_agents	fx_icon_agent.png	106	fx_icon_agent.png	campaign	false
troy_effect_technology_recruitment_cost_axes_swords_clubs	fx_icon_resource_upkeep.png	100	fx_icon_resource_income.png	campaign	false
troy_effect_technology_recruitment_cost_envoys	fx_icon_agent.png	106	fx_icon_agent.png	campaign	false
troy_effect_technology_recruitment_cost_ranged	fx_icon_resource_upkeep.png	100	fx_icon_resource_income.png	campaign	false
troy_effect_technology_recruitment_cost_spears	fx_icon_resource_upkeep.png	100	fx_icon_resource_income.png	campaign	false
troy_effect_technology_reload_time_land	fx_icon_melee.png	100	fx_icon_melee.png	battle	true
troy_effect_technology_xp_garrison_own	fx_icon_experience.png	100	fx_icon_experience.png	campaign	true
troy_effect_temple_conversion_dummy	fx_icon_construction.png	1	fx_icon_construction.png	campaign	true
troy_effect_temples_apollo_shourd_reveal_mod	fx_icon_apollo_gaf_positive.png	100	fx_icon_apollo_gaf_positive.png	campaign	true
troy_effect_troy_story_danaans	fx_icon_diplomacy.png	101	fx_icon_diplomacy.png	campaign	true
troy_effect_troy_story_trojans	fx_icon_diplomacy.png	101	fx_icon_diplomacy.png	campaign	true
troy_effect_unit_bronze_upkeep_mod	fx_icon_bronze_upkeep.png	100	fx_icon_bronze_income.png	campaign	false
troy_effect_unit_capacity_myth_centaurs_tier_1	fx_icon_unit_capacity.png	1	fx_icon_unit_capacity.png	campaign	true
troy_effect_unit_capacity_myth_centaurs_tier_2	fx_icon_unit_capacity.png	2	fx_icon_unit_capacity.png	campaign	true
troy_effect_unit_capacity_myth_centaurs_tier_3	fx_icon_unit_capacity.png	3	fx_icon_unit_capacity.png	campaign	true
troy_effect_unit_capacity_myth_giants_tier_1	fx_icon_unit_capacity.png	1	fx_icon_unit_capacity.png	campaign	true
troy_effect_unit_capacity_myth_giants_tier_2	fx_icon_unit_capacity.png	2	fx_icon_unit_capacity.png	campaign	true
troy_effect_unit_capacity_myth_giants_tier_3	fx_icon_unit_capacity.png	3	fx_icon_unit_capacity.png	campaign	true
troy_effect_unit_capacity_myth_harpies_tier_1	fx_icon_unit_capacity.png	1	fx_icon_unit_capacity.png	campaign	true
troy_effect_unit_capacity_myth_harpies_tier_2	fx_icon_unit_capacity.png	2	fx_icon_unit_capacity.png	campaign	true
troy_effect_unit_capacity_myth_sirens_tier_1	fx_icon_unit_capacity.png	1	fx_icon_unit_capacity.png	campaign	true
troy_effect_unit_fatigue_reduction_myth_cav_chariot	fx_icon_fatigue_positive.png	600	fx_icon_fatigue_negative.png	battle	false
troy_effect_unit_fatigue_reduction_when_defending	fx_icon_fatigue_positive.png	600	fx_icon_fatigue_negative.png	battle	false
troy_effect_unit_food_upkeep_mod	fx_icon_food_upkeep.png	100	fx_icon_food_income.png	campaign	false
troy_effect_unit_morale_myth_cav_chariot	fx_icon_morale.png	600	fx_icon_morale.png	battle	true
troy_effect_unit_terrain_type_ignored	fx_icon_ambush.png	100	fx_icon_ambush.png	battle	true
troy_effects_ancillary_melee_attack_spartoi	fx_icon_melee.png	100	fx_icon_melee.png	battle	true
troy_effects_army_weapon_damage_swords_mod	fx_icon_weapon_damage.png	0	55	battle	true
troy_effects_swordsmen_melee_defense	fx_icon_defence.png	0	1	battle	true
troy_gods_trait_agents	fx_icon_agent.png	100	fx_icon_agent.png	campaign	true
troy_gods_trait_heroes_son_of_zeus	fx_icon_zeus_gaf_positive.png	100	fx_icon_zeus_gaf_positive.png	campaign	true
troy_main_achilles_living_legend_myrmidons_dummy	fx_icon_achilles_warrior_greatest.png	100	fx_icon_achilles_warrior_greatest.png	campaign	true
troy_main_building_high_influence_bronze_production	fx_icon_bronze_income.png	1	fx_icon_bronze_upkeep.png	campaign	true
troy_main_building_high_influence_building_cost_all	fx_icon_resource_upkeep.png	101	fx_icon_resource_income.png	campaign	false
troy_main_building_high_influence_construction_time	fx_icon_construction.png	100	fx_icon_construction.png	campaign	false
troy_main_building_high_influence_food_production	fx_icon_food_income.png	1	fx_icon_food_upkeep.png	campaign	true
troy_main_building_high_influence_gold_production	fx_icon_gold_income.png	600	fx_icon_gold_upkeep.png	campaign	true
troy_main_building_high_influence_growth_building	fx_icon_growth.png	100	fx_icon_growth_negative.png	campaign	true
troy_main_building_high_influence_recruitment_rank_all	fx_icon_experience.png	100	fx_icon_experience.png	campaign	true
troy_main_building_high_influence_replenishment	fx_icon_replenishment.png	50	fx_icon_replenishment.png	campaign	true
troy_main_building_high_influence_stone_production	fx_icon_stone_income.png	1	fx_icon_stone_income.png	campaign	true
troy_main_building_high_influence_wood_production	fx_icon_wood_income.png	1	fx_icon_wood_income.png	campaign	true
troy_main_effect_character_mod_loyalty_recruit	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_main_effect_construction_slot_multiple_dummy	fx_icon_construction.png	301	fx_icon_construction.png	campaign	true
troy_main_effect_influence_factor_building	fx_icon_influence.png	100	fx_icon_influence.png	campaign	true
troy_main_effect_influence_factor_building_adjacent_province	fx_icon_influence.png	100	fx_icon_influence.png	campaign	true
troy_main_effect_influence_factor_building_factionwide	fx_icon_influence.png	101	fx_icon_influence.png	campaign	true
troy_main_effect_influence_factor_character_hero	fx_icon_influence.png	600	fx_icon_influence.png	campaign	true
troy_main_effect_influence_factor_events	fx_icon_influence.png	50	fx_icon_influence.png	campaign	true
troy_main_effect_influence_factor_faction	fx_icon_influence.png	1	fx_icon_influence.png	campaign	true
troy_main_effect_influence_factor_faction_adjacent_province	fx_icon_influence.png	145	fx_icon_influence.png	campaign	true
troy_main_effect_influence_factor_per_alliance	fx_icon_influence.png	100	fx_icon_influence.png	campaign	true
troy_main_effect_influence_factor_technology	fx_icon_influence.png	1	fx_icon_influence.png	campaign	true
troy_main_effect_public_order_tax_rate	fx_icon_happiness.png	6	fx_icon_happiness.png	campaign	true
troy_main_fm_priam_heir_no_war_on_priam_dummy	fx_icon_trojans.png	600	fx_icon_trojans.png	campaign	true
troy_main_hero_campaign_happiness_growth_spec_favour_dummy	fx_icon_favour.png	1	fx_icon_favour.png	campaign	true
troy_main_hero_campaign_happiness_spec_garrison_dummy	fx_icon_happiness.png	5	fx_icon_happiness.png	campaign	true
troy_main_hero_campaign_income_raiding_attrition_spec_replenishment_dummy	fx_icon_replenishment.png	100	fx_icon_replenishment.png	campaign	true
troy_main_hero_campaign_sacking_razing_spec_replenishment_dummy	fx_icon_replenishment.png	600	fx_icon_replenishment.png	campaign	true
troy_main_hero_campaign_stalk_dummy	fx_icon_ambush.png	101	fx_icon_ambush.png	campaign	true
troy_main_hero_raiding_campaign_movement_dummy	fx_icon_campaign_movement.png	1	fx_icon_campaign_movement.png	campaign	true
troy_main_hero_self_ranged_attack_dummy	fx_icon_ranged_damage.png	1	fx_icon_ranged_damage.png	battle	true
troy_main_stance_ambush_chance_dummy	fx_icon_ambush.png	101	fx_icon_ambush.png	campaign	true
troy_main_trait_immortal_dummy	fx_icon_army.png	999	fx_icon_army.png	campaign	true
troy_trait_loyalty_adjacent_region_not_enemy	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_ancillary_gain	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_ancillary_lose	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_army_large	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_army_small	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_battle_alone	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_battle_attacker	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_battle_bad_odds	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_battle_defender	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_battle_enemy_hero_wound_kill	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_battle_fight	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_battle_good_odds	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_battle_lose	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_battle_not_own_territory	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_battle_not_reinforce	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_battle_own_territory	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_battle_region_port_win	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_battle_reinforce	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_battle_sea	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_battle_win	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_battle_win_region	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_confederation	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_diplomatic_agreement_neighbour	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_diplomatic_agreement_neighbour_danaan	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_diplomatic_agreement_neighbour_trojan	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_enemy_territory	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_foreign_influence	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_high_tier_settlement	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_immobile	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_low_tier_settlement	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_move_fast	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_mustering	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_negative_happiness	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_no_temple_priest	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_not_own_region	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_own_allied_region_no_enemy_territory	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_own_region	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_positive_happiness	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_raiding	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_raiding_in_region	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_region_danaans	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_region_faction_leader	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_region_trojans	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_end_turn_temple	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_favour_aphrodite	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_favour_apollo	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_favour_ares	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_favour_athena	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_favour_hera	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_favour_poseidon	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_favour_zeus	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_fight_danaans	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_fight_trojans	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_garrisonned	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_garrisonned_no_port	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_kill_sac_captives	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_kill_take_on_captives	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_loot_sack_raze	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_loot_sack_raze_danaans	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_loot_sack_raze_trojans	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_lose_cult_level	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_occupy_raze	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_occupy_settlement	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_peace_danaans	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_peace_neighbour	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_peace_trojans	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_prayer_hecatomb	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_province_organised_games	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_rank_higher_than_faction_leader	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_ransom_captives	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_raze_settlement	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_region_lose	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_region_with_priest	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_take_on_captives	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_war_on_neighbour	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
troy_trait_loyalty_win_alone	fx_icon_loyalty.png	100	fx_icon_loyalty.png	campaign	true
