key	text	tooltip
ui_text_replacements_localised_text_hp_description_truth_behind_the_legend	The events surrounding the Trojan war are steeped in legend, with mythological creatures, superhuman Heroes and the intervention of gods all descending upon this cataclysmic conflict. However, little is known about the real-world events that occurred during the Late Bronze Age, with many of its kings, queens, and artefacts lost to the annals of history. As a result, examining the truth behind the myth of Homer’s Iliad has become a key design pillar for A Total War Saga: TROY as we attempt to reveal the truth that might have inspired this most cherished era. One of the most apparent examples of this is the shroud used throughout the campaign map, which is adorned with mythical art and excerpts from Homer’s Iliad for unexplored regions, but when the player expands their borders it burns away the mythical homage and reveals the historically-grounded campaign map.	true
ui_text_replacements_localised_text_hp_title_ithaca_docks	Ithaca Docks	true
ui_text_replacements_localised_text_hp_title_building_harpy_nest	Harpy Nest	true
ui_text_replacements_localised_text_followers_and_banners_cat_tooltip	Obtain and equip [[col:yellow]]followers[[/col]] and [[col:yellow]]items[[/col]] here to improve your character.	true
ui_text_replacements_localised_text_hp_description_deadly_focus	The Hero increases the reload speed of a targeted allied units.	true
ui_text_replacements_localised_text_hp_description_trade	You can barter resources with other factions via the Diplomacy panel. Trade wood for stone, gold for bronze, or whatever suits your needs. Friendly factions are naturally more likely to agree.	true
ui_text_replacements_localised_text_hp_title_building_temple_of_athena	Temple of Athena	true
ui_text_replacements_localised_text_troy_main_sarpedon_precious_resource_can_be_used	You have enough of this resource – it is ready to be put to use!	true
ui_text_replacements_localised_text_antagonist_behaviour_development	Your enemies are focusing their energies and resources on developing their settlements and improving their buildings. If left unchecked, they could gain a significant advantage in areas ranging from trade to military recruitment.	true
ui_text_replacements_localised_text_hp_title_unit_heavy_sword_skirmishers	Heavy Sword Skirmishers	true
ui_text_replacements_localised_text_troy_effect_text_economy_other_add_bronze	%+n to bronze income per turn	true
ui_text_replacements_localised_text_hp_gameplay_loyalty_trait_title	Loyalty Traits	true
ui_text_replacements_localised_text_character_skills_overlay_subtitle_2	Your Heroes and agents gain experience as they fight or act. Sufficient experience makes them level up. 	true
ui_text_replacements_localised_text_hp_description_common_agents	After recruitment, a common agent will remain in your service until killed or you decide you no longer need their service and disband them. As they perform actions, they gain experience and level up, which allows them to unlock variety of skills. In time, a common agent can become very powerful.	true
ui_text_replacements_localised_text_hp_title_amazons_initiation_rites	Initiation Rites	true
ui_text_replacements_localised_text_hp_penthesilea_dlc1_sacred_stone_of_athena	Sacred Stone of Athena	true
ui_text_replacements_localised_text_hp_gameplay_loyalty_trait_desc_01	Each Hero possesses a loyalty trait that dictates under which circumstances they gain or lose loyalty. A wise ruler will pay attention to their commanders’ loyalty traits in order to maintain a positive loyalty level.	true
ui_text_replacements_localised_text_hp_title_armies	Armies	true
ui_text_replacements_localised_text_hp_title_chariot_proving_grounds	Chariot Proving Grounds	true
ui_text_replacements_localised_text_hp_title_watchtower	Watchtower	true
ui_text_replacements_localised_text_hp_agent_actions_seer	Seer	true
ui_text_replacements_localised_text_hp_agent_actions_gorgon_petrifying_flavour_desc	The gorgon's transfixing stare strikes terror into the hearts of those enemy troops caught within its inescapable glare.	true
ui_text_replacements_localised_text_hp_title_song_of_discord	Song of Discord	true
ui_text_replacements_localised_text_troy_main_fm_achilles_hot_blooded_enraged_reached_dilemma_desc	Achilles falls prey to an all-consuming rage. His anger might prove useful in battle, but could also affect his ability to make the correct peacetime decisions. You may choose to let his fury run its course, or soothe it through an offering.	true
ui_text_replacements_localised_text_troy_main_fm_priam_mission_buildings_religion_desc	Should you be crowned king of Troy, it will be your solemn duty to keep your people in the good graces of the gods. Demonstrate to your father, King Priam, that you are worthy of his consideration for the throne; beseech divine favour by erecting temples that will appease the Olympians and convince them to bestow their blessings upon you.	true
ui_text_replacements_localised_text_hp_title_game_guide_campaign_UI_province_info_panel	The Province Info Panel	true
ui_text_replacements_localised_text_hp_title_building_altar_of_athena	Altar of Athena	true
ui_text_replacements_localised_text_frontend_hec_fm_assuwan_league_2	[[img:hector_flag]][[/img]]Armies will move quicker on the campaign map, have more morale, less upkeep and recruit cheaper units.	true
ui_text_replacements_localised_text_hp_title_hector_heroic_motivation	Hector Heroic Motivation	true
ui_text_replacements_localised_text_hp_help_tutorial_battles_03	The advanced battle builds on the basic tutorial to explore more complex topics including unit deployment, Hero abilities, as well as more advanced unit types.	true
ui_text_replacements_localised_text_hp_battle_unit_types_slingers	Slingers carry slings to hurl sharpened stones at their enemies. They are usually lightly-armoured, fast-moving skirmisher units, useful for harassing the enemy at range. Slings generally have a medium range and usually cause the least damage of all missile units.	true
ui_text_replacements_localised_text_troy_main_fm_priam_mission_alliance_title	Strengthening Bonds	true
ui_text_replacements_localised_text_hp_help_hecatombs_03	You can only perform a hecatomb for a single god at a time, and must wait for the required cooldown before performing a new one.	true
ui_text_replacements_localised_text_hp_title_building_builders_quarters	Builders' Quarters	true
ui_text_replacements_localised_text_antagonist_behaviour_recruitment	Spying reports indicate your enemies are focusing their resources on mustering their forces and recruiting skilful agents. If left unchecked, they could gain a significant tactical advantage in their war against you.	true
ui_text_replacements_localised_text_hp_agent_actions_priestess_ruination_desc	By performing ominous rituals in an enemy settlement’s temple, the priestess convinces the local population that they have angered their patron divinity, causing the morale of the garrisoned warriors to fall.	true
ui_text_replacements_localised_text_troy_trait_defeated_epic_hero	One Epic Hero defeated another in battle.	true
ui_text_replacements_localised_text_hp_title_terrify	Terrify	true
ui_text_replacements_localised_text_troy_effect_text_construction_time_mod_all	%+n to construction time of all buildings	true
