key	text	tooltip
effects_description_troy_effect_gods_favour_mod_apollo	Favour of Apollo: %+n	true
effects_description_troy_effect_army_enable_desertation_attrition_hidden	Enables [[img:icon_attrition]][[/img]]attrition due to desertion	true
effects_description_troy_effect_army_campaign_attrition_storm_resistance	Attrition: %+n% casualties suffered from storm attrition	true
effects_description_troy_effect_hero_archer_stalk_replace	Replaces: "In Hades' Shadow" ability	true
effects_description_troy_effect_building_unit_upgarde_black_spears_dummy	{{tr:troy_effect_initiation_rite_tr}} Black Spears	true
effects_description_troy_effect_building_recruitment_rank_missile	%+n to recruit rank of missile units	true
effects_description_troy_effect_hero_warlord_ability_fight_on_spec_strength	"Leader of Men (Strength)" specialisation	true
effects_description_troy_effect_gods_add_gold	%+n to gold production per turn in regions already producing gold	true
effects_description_troy_effect_fm_aeneas_speak_with_dead_main_building_construction_time	%+n to construction time of all main buildings	true
effects_description_troy_effect_add_outcome_army_melee_attack_mod_all_enemy_army	{{tr:troy_effect_text_army_melee_attack_mod_all_enemy_army}}	true
effects_description_troy_effect_hero_flanking_resistant	This hero is resistant to flanking	true
effects_description_troy_effect_fm_aeneas_speak_with_dead_archer_speed	%+n% to battle speed of missile units	true
effects_description_troy_effect_building_upkeep_mod_missile	%+n% to upkeep cost of missile units	true
effects_description_troy_effect_ancillary_battle_speed_light_units	%+n% to battle speed of light infantry units	true
effects_description_troy_effect_hero_ability_challenge_spec_armour_decrease	Reduces effectiveness of enemy Hero's armour	true
effects_description_troy_effect_add_outcome_agent_envoy_fatigue_resistance_mod_stamina	{{tr:troy_effect_text_agent_envoy_fatigue_resistance_mod_stamina}}	true
effects_description_troy_effect_building_unit_upgarde_toxares_dummy	{{tr:troy_effect_initiation_rite_tr}} Toxares	true
effects_description_troy_main_hero_self_ranged_attack_dummy	Gives the Hero missile attack	true
effects_description_troy_effect_agent_priestess_rituals_success_chance_mod_cooldown_agent_action_vs_enemy		true
effects_description_troy_effect_hero_warlord_ability_battle_cry_spec_armour	"Ares' Thunder (Armour)" specialisation	true
effects_description_troy_effect_army_campaign_stance_cannot_recruit_dummy	[[col:red]]Recruitment: Disabled[[/col]]	true
effects_description_troy_effect_faction_diplomacy_hippolyta	%+n to diplomatic relations with Hippolyta's Amazons	true
effects_description_troy_effect_decrees_hecatomb_cost_mod	%+n% to cost of a Hecatomb	true
effects_description_troy_effect_agent_actions_against_people_cost_mod	%+n% to cost of all agent actions against characters	true
